0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,relative_runtime
1.607676619493125,-1.063481108245028,1.558532536061999,0.2142110911019722,-0.640908442904528,-0.5281587445896925,-0.022950304782545578,-0.30824163653177383,-0.5251065040170578,-0.6279739019705806,-1.0378560018611447,1.7363975034447525,-2.5147092108799147,0.5365593544070384,-1.5231879907609147,-0.25862558870616564,-0.1109686459391094,0.38698817745744407,-1.465692416110167,-0.2281273237401675,-0.8630834150643395,-0.5654904167446215,1.194254549029701,-1.898209140040536,0.7891529369891979,1.820122425609703,-1.3613123914375493,1.0991665020287578,1.1265575607142895,-1.142753519525441,-0.003992854023063399,-0.38560295222511937,0.04973626576120405,0.1474477491374965,0.518997301816159,0.8644848601159311,0.8454092922515104,0.28281230820591685,-0.002739791773820756,-0.07272847166779862,0.5021143941801428,-0.13421656312217967,-0.5615700177802372,0.09922470389054211,0.008532857615657133,-0.29085979105258125,-0.18494780593811064,0.015606339974698463,-0.141935424726032,-0.4470568290465214,1.0002438576520707,-20110461786.869247,97090203962.20407,111982645076.56195,-133750434437.12772,1356580502.0828876,3078786636.7960405,468043495.8351159,129147477.63860084,46999793.42698848,188041300465.98648,-49460802282.42654,37770.98719024939,2190559.9427328436,454714420248.9848,1.3176590853078196
1.6091594451386442,-1.0623021682154143,1.5562364939237994,0.21628103878643984,-0.6413598853380761,-0.5230615302740419,-0.022722188583731717,-0.30560499073416364,-0.5197923122585723,-0.6240949613812987,-1.0387457459220715,1.7379914723605854,-2.513990189822519,0.5387508253610472,-1.524485765003316,-0.2556039194813181,-0.11213636207255624,0.39217979920804175,-1.4632036875158783,-0.22391745499614546,-0.8641624262531803,-0.5641558481201118,1.193712166591581,-1.8976829975173661,0.7899331543585072,1.8222070098569505,-1.3605332068119191,1.1012496002981071,1.1282862438774637,-1.1457219312667506,0.0010434939007588767,-0.38613828525185784,0.05104043195261832,0.14728530373974028,0.5173096296515651,0.8676838269085488,0.8458865730750265,0.280839859783157,-0.0032255983267943317,-0.07417100592691647,0.5005463325213806,-0.1331719058282139,-0.5584608541054106,0.09985279397901482,0.005444213758949589,-0.2891523660374686,-0.18256531018464098,0.014825444812810134,-0.13755079606442447,-0.4477160124534431,1.0012876788066778,-25612780098.53193,267061926633.16742,75507291386.65079,301634774259.0487,942225355.8144652,446712865.1482475,370973663.3504423,-166922663.21950534,62074187.65193859,-134080765568.27693,-18306112949.057343,37771.00717692731,2246594.269093198,23900405351.58374,1.308388125363747
1.6059641815949561,-1.0669899083101828,1.5544051396114704,0.21478956525186407,-0.6436115329131545,-0.525674057457005,-0.021587012631782324,-0.30710343069481666,-0.5225319637138381,-0.6270485327227161,-1.0367625631183564,1.7372872296424389,-2.515267084938564,0.5368147405814881,-1.5235462014639212,-0.25804781196572274,-0.11225269372260578,0.38978401127155643,-1.4658564198007373,-0.22495268798912024,-0.8630538851416916,-0.5659230208899056,1.1919464577158454,-1.8937595450612823,0.7889487584245447,1.8212985680656049,-1.3644611032618308,1.09893265229442,1.128710519205053,-1.1452145252321786,-9.863165431566465e-05,-0.3841500064014468,0.0490708298485196,0.14492581777220548,0.5190527990112389,0.8670125350332386,0.8445015926911894,0.2803902458796678,-0.00574385063729512,-0.07239088447738871,0.5006066212261117,-0.13354450913147212,-0.5636603085749512,0.09999532872933936,0.010389022947551205,-0.2902003391769053,-0.18198883680687067,0.016212476259289874,-0.1410643166915509,-0.4474446166170544,1.0017204471689414,-80866848468.98438,376226015233.0093,30752671459.68976,-610528045750.8134,1484846003.9365523,891853009.9549996,96837293.76425183,-305977850.5225297,-32436488.62835863,152708939337.74017,29217966300.374664,37770.98461978844,2244087.490110457,4311077231.9390955,1.2960439002647746
1.6080103186199122,-1.0646686726828993,1.557250468690691,0.21322974160846678,-0.6404396725925339,-0.527625403388594,-0.02331198202425107,-0.3100981067499522,-0.525155111054073,-0.6274880379936786,-1.0391744610600426,1.7341992993270836,-2.5163363672596466,0.5380161312567981,-1.523965927104365,-0.25860919827632267,-0.11084309797147408,0.3891480265669716,-1.4620367892127115,-0.22671904457823427,-0.8624764195905671,-0.5676099253512665,1.1923890811180078,-1.8971287963312207,0.7860975529633201,1.820735182795958,-1.360609468701614,1.1006047160586634,1.1283622342815676,-1.1457158381480563,-0.002431518632334236,-0.38486945986221194,0.05244027788160809,0.14393979922587338,0.5176324875449008,0.8654872891845364,0.8419858311287208,0.28393598287618627,-0.0037652835047423186,-0.07220917513501326,0.5009321497482324,-0.13510520923284042,-0.5625715960711377,0.09883007583572297,0.009856129129977492,-0.29104400867928165,-0.18295028089897097,0.016083554100856753,-0.141825730518234,-0.44822278425380424,1.0005528008388567,308143032702.6489,-7662530818.519791,107431965319.08199,745634481075.0248,2892994707.7842317,3869626076.1363745,364378779.7020726,-194461556.42106083,69037778.25708556,144218483108.49915,31275569705.906757,37770.98342313941,2241473.0586413364,7379879439.82316,1.3579804675172311
1.6070593456117332,-1.0665218507444634,1.5550198209154416,0.2161847872616893,-0.6414485363511511,-0.5248071430337572,-0.02411726749443522,-0.3079594274382652,-0.5228388500866719,-0.6250379574270954,-1.0377386577874095,1.7373820320898123,-2.515300843788384,0.5366528674018837,-1.524401692092125,-0.25850291621499355,-0.1096586836759677,0.3870979356281271,-1.4665399326590742,-0.2257452443993462,-0.8620697981381352,-0.5672802568373569,1.1927732374498712,-1.8956065501545745,0.7884027926381817,1.8194302502982695,-1.362336818809308,1.100549002008003,1.1289088961101432,-1.1452537647976804,-0.0018290254011183234,-0.38616234653174414,0.04730848080759973,0.14795482132860927,0.5203248485523501,0.8656214821284205,0.8450000788755534,0.28490254196309533,-0.002238160589089448,-0.06944606392442755,0.5011004066139867,-0.13750482037838752,-0.5617135814056677,0.09988066539004962,0.007473960175727582,-0.2909723069985079,-0.18503506510454057,0.017278468950173265,-0.14212357119566657,-0.44980254642436657,1.0010426256995804,47679078021.58003,396488478935.30597,36295129644.797806,-596405827566.7161,2150060568.6316905,-255089005.99869227,426245030.1620386,-207315541.72067106,55581310.00623143,38542688851.43691,-23466863339.223328,37770.99894717293,2149347.55218984,6863235600.6266365,1.3060646379529226
1.607094205621853,-1.0667512696817767,1.5534447976456518,0.21550150658089712,-0.6430229014006478,-0.5235802414513172,-0.023662686361696217,-0.3071051649450097,-0.5232566077389451,-0.6245005793416655,-1.0376399080096879,1.7371842207450272,-2.5148297764003646,0.5355809644155892,-1.5232967924605754,-0.2587867349915711,-0.11210769851150737,0.391908492190004,-1.4662440531930754,-0.22573576023717934,-0.8626372260285622,-0.565801662520962,1.1925019658610894,-1.8965587343707209,0.7888677153091941,1.8219671519063259,-1.3632051279325637,1.1015444624584947,1.1274639442798624,-1.145546823001111,-0.003018001161322627,-0.3843161058870679,0.048256191292526854,0.14596577141631942,0.5208139839692628,0.8663201600755697,0.842798792026218,0.2806395515674985,-0.0036636047500030527,-0.0708346580923785,0.5005730273957792,-0.1374743269646271,-0.5621667830563343,0.0970340874184085,0.008136713273389617,-0.28764598867512114,-0.18392676355107238,0.014889647380320134,-0.13916221944695936,-0.44982690177896684,1.0020627611927766,36106404375.33757,140959940117.35513,104040401030.02744,52937494711.51187,4542493801.305184,-1582725209.8662312,337835853.9479403,-94365902.33664095,46799517.38229376,30877880981.940956,-6783666391.579842,37771.011395906346,2185010.812819917,17401043433.870987,1.1772433427341698
1.6065994175146985,-1.0624126245088872,1.5566355679452795,0.21423347478280802,-0.6416541671586307,-0.5248237586414891,-0.023302221026437784,-0.30874721662214716,-0.5235485945046064,-0.6269343581407133,-1.0390984789262327,1.7365648036314267,-2.5152809452677447,0.5374334022672607,-1.523597891916221,-0.25536490706237186,-0.11201018571118708,0.3878626317732671,-1.4645128122278408,-0.2232498144445047,-0.8609663907559375,-0.5662620669215436,1.1948124228802925,-1.8925328013649227,0.785012755808412,1.8233546281950541,-1.3607300670951823,1.1000462419615742,1.1281630581376398,-1.1465096330069486,-0.0034008107058967653,-0.38761506973366533,0.04723476227481555,0.1464609071879098,0.5205159259606893,0.8673474386209791,0.8449130991009075,0.28493921076751383,-0.00438057269390131,-0.07361817566275485,0.5018993641574877,-0.13390616265459848,-0.5611535786788494,0.09814652398142637,0.006394654198832056,-0.29116124147186356,-0.18113256691336943,0.01476509309631501,-0.13980621844542426,-0.4498974671079654,0.9979035624671471,51166092279.914185,150320820434.38956,113865086922.88391,-386766319205.6929,2877289778.3632135,1222411862.564844,359408533.67942154,-242564395.92277646,8431733.522020385,49342835831.82066,-166605203614.23193,37770.988339858624,2159409.84892094,7167758532.451173,1.3192128452817062
1.6053656912232053,-1.0649268815763213,1.5561581699332574,0.2157550951069968,-0.6424080963766446,-0.5258187757432894,-0.02297675640775699,-0.3082694270975264,-0.5241581146695405,-0.6263098414137134,-1.0374371606443098,1.733552722775937,-2.5159951389106725,0.5342355403799811,-1.522759584596076,-0.2552246149958423,-0.10931879346502647,0.387105468268405,-1.4643264973199632,-0.2244469190715124,-0.8622643904734528,-0.5660445331918331,1.1938053162879394,-1.8935522577577486,0.7893993926430511,1.8209830279780987,-1.3621726193661536,1.1001449550022484,1.1266377131048544,-1.142278352389939,-0.0022131121896915664,-0.38520873624345914,0.050580786509415186,0.147422521575247,0.5212657514484014,0.8685039077192693,0.8452652896837537,0.28240618089054975,-0.00476455791315817,-0.07247771635272425,0.5031312464381279,-0.13775199056186715,-0.5624208498179452,0.10014108278635672,0.008745029765017481,-0.2915742971387467,-0.1812924241920845,0.015046619195801763,-0.13994693130867536,-0.4491354245903232,0.9978882325371823,-7079318088.897457,86500261592.84836,86655557561.64821,112563018717.07233,5071959664.982379,4658438455.373076,433816984.4962069,55029328.40796665,67469306.20923933,54247247658.5853,-112209939052.92361,37770.99091630133,2157801.5865210043,178516615925.35364,1.2970688328130475
1.6076463098834914,-1.0641612338049313,1.5542105819920682,0.21546890274860123,-0.6422613752079391,-0.5289634360848329,-0.023617675513057018,-0.3087400883568929,-0.523491978315709,-0.6267552594470569,-1.03886145567276,1.7391583565455502,-2.515056218685722,0.5372168631723014,-1.5245340921135415,-0.25591167633789424,-0.11026199135652598,0.3860409867601254,-1.4668320104945682,-0.2255798838752714,-0.8632826585892431,-0.5654492148419449,1.1958169557987544,-1.8958486917094874,0.78907724749599,1.8197178309960516,-1.3624306744752042,1.1030438575749482,1.13038586689277,-1.143605209622874,-0.0009373297068429162,-0.3864276623199211,0.049213127294162884,0.14601772176242347,0.5178957433239535,0.8653909286226839,0.8462641716656031,0.28092869971263396,-0.0034276984543545773,-0.07167538134894712,0.5000055260907027,-0.133541427261759,-0.5623788944454122,0.09762554895791462,0.00856721992943888,-0.29196548225455565,-0.18430964074412529,0.01656115583946043,-0.14206987922818193,-0.4497396882663433,0.9996649835706736,16267835348.421505,4874591533578.268,39329479251.941025,699012448717.9244,3567570546.911991,4568714268.99569,38344247.40874673,-313523505.82722926,25359439.032892182,108442471167.72137,-58344646007.28272,37770.98719583576,2193712.4795481865,5641483577.012943,1.2339109458580495
1.6066426117817358,-1.0627769951468358,1.554104765980013,0.21530579852124024,-0.6406475871603452,-0.524532196075779,-0.02510920546099515,-0.3066945603168584,-0.5216565616505554,-0.6265648463372679,-1.0385927515161384,1.7400622919257542,-2.5148821092159874,0.5337831234041123,-1.5257524961434827,-0.2554565328548835,-0.11104772962637793,0.38976672999803785,-1.462310265975455,-0.22710370131861632,-0.8642585206200524,-0.5679656108281057,1.1929989825635596,-1.898224927459686,0.7890369851187782,1.824940518973012,-1.3614194451449908,1.0990420000564056,1.1291782288982788,-1.141678296116406,-0.003441320493450069,-0.3868286663673989,0.047759227971721024,0.14662549403452307,0.5200807138714364,0.864208992710637,0.8427078406379169,0.2823307253730997,-0.0035959939593981647,-0.0711037204649343,0.5017141681839826,-0.1363979095235316,-0.5591708598438309,0.099970026058256,0.006871751574891657,-0.29004891620114476,-0.1831059211005151,0.01443103052242831,-0.13890653601748496,-0.4489876939850464,0.999947633456736,60204023736.25316,-3441880379.055954,142829727738.17468,612712025543.7163,1841479958.7210884,-544582728.7259605,337419713.78295034,-122342752.20421031,83781276.01436624,163504015738.12607,23701001546.251003,37771.002372107985,2216599.6407648586,15903564487.979784,1.2171330659473347
