0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,relative_runtime
1.6113088,-1.0612713,1.5612634,0.22410646,-0.63623697,-0.5207217,-0.017890122,-0.3010966,-0.51424533,-0.61983603,-1.0325713,1.7388184,-2.5099077,0.54285955,-1.5160623,-0.25563654,-0.104122475,0.39996636,-1.4567584,-0.21602298,-0.8588739,-0.55777264,1.1959717,-1.8944491,0.79281867,1.8262709,-1.3558878,1.1068717,1.1415718,-1.1371672,0.003438198,-0.38249126,0.06059499,0.15048023,0.5301005,0.8715258,0.84794074,0.29078528,0.0043149497,-0.06891521,0.5104698,-0.13013263,-0.5558496,0.10484332,0.015286303,-0.28138635,-0.1813624,0.023530416,-0.13000424,-0.4409516,1.0068666,23899613000.0,62785660000.0,29071250000.0,297754200000.0,1171716400.0,697925950.0,75113960.0,149476160.0,182693870.0,127438520000.0,40767400000.0,37770.1,2178116.2,11534911000.0,0.85019785
1.6113096,-1.0612708,1.5612643,0.2241074,-0.63623583,-0.5207208,-0.017889082,-0.30109522,-0.5142446,-0.6198354,-1.0325704,1.7388186,-2.5099068,0.54286057,-1.5160613,-0.2556365,-0.104121774,0.39996764,-1.4567572,-0.21602178,-0.858873,-0.5577717,1.195972,-1.8944489,0.79281974,1.8262719,-1.355887,1.1068727,1.1415728,-1.137166,0.0034392397,-0.38249028,0.060595952,0.15048066,0.5301019,0.8715265,0.8479414,0.2907859,0.004316167,-0.0689149,0.5104708,-0.13013184,-0.55584896,0.10484415,0.015287421,-0.28138527,-0.18136214,0.023531517,-0.1300035,-0.44095087,1.0068676,23902607000.0,62796810000.0,29075468000.0,297792800000.0,1171886700.0,698033860.0,75127400.0,149490610.0,182676220.0,127448050000.0,40772764000.0,37770.1,2178117.5,11535694000.0,0.85022026
1.6113105,-1.0612705,1.5612652,0.22410835,-0.6362346,-0.5207198,-0.017888037,-0.30109382,-0.5142439,-0.6198348,-1.0325693,1.7388189,-2.5099058,0.5428615,-1.5160604,-0.25563648,-0.10412107,0.39996895,-1.456756,-0.21602055,-0.85887206,-0.5577707,1.1959721,-1.8944486,0.7928208,1.826273,-1.3558862,1.1068736,1.1415739,-1.1371648,0.0034402865,-0.3824893,0.060596928,0.1504811,0.5301033,0.87152714,0.84794205,0.29078656,0.0043173963,-0.068914585,0.5104719,-0.13013104,-0.5558483,0.104845,0.015288544,-0.28138423,-0.18136188,0.023532638,-0.13000275,-0.44095019,1.0068688,23905618000.0,62808100000.0,29079750000.0,297831530000.0,1172058600.0,698142400.0,75140930.0,149505200.0,182658290.0,127457580000.0,40778170000.0,37770.1,2178119.0,11536483000.0,0.85024303
1.6113114,-1.06127,1.5612662,0.22410929,-0.6362334,-0.52071893,-0.017886983,-0.30109245,-0.5142432,-0.6198341,-1.0325682,1.7388191,-2.5099049,0.5428626,-1.5160594,-0.25563642,-0.10412035,0.39997026,-1.4567548,-0.21601933,-0.85887116,-0.5577697,1.1959723,-1.8944484,0.7928219,1.8262739,-1.3558854,1.1068747,1.141575,-1.1371636,0.0034413286,-0.3824883,0.06059791,0.15048157,0.5301047,0.87152785,0.8479427,0.2907872,0.0043186303,-0.06891427,0.5104729,-0.13013023,-0.55584764,0.10484585,0.0152896745,-0.28138316,-0.18136162,0.023533756,-0.13000199,-0.44094944,1.0068699,23908657000.0,62819512000.0,29084025000.0,297870430000.0,1172232100.0,698251840.0,75154520.0,149519740.0,182640290.0,127467240000.0,40783598000.0,37770.1,2178120.2,11537273000.0,0.85026586
1.6113123,-1.0612695,1.561267,0.22411025,-0.6362322,-0.520718,-0.017885925,-0.30109102,-0.5142425,-0.61983347,-1.0325671,1.7388195,-2.509904,0.5428636,-1.5160583,-0.2556364,-0.104119636,0.39997157,-1.4567535,-0.2160181,-0.8588702,-0.55776876,1.1959724,-1.8944482,0.79282296,1.826275,-1.3558847,1.1068757,1.141576,-1.1371624,0.0034423876,-0.3824873,0.060598895,0.15048201,0.5301061,0.8715285,0.84794337,0.29078782,0.0043198783,-0.06891396,0.51047397,-0.13012943,-0.555847,0.104846716,0.015290808,-0.28138205,-0.18136135,0.023534885,-0.13000123,-0.44094872,1.0068711,23911703000.0,62830875000.0,29088346000.0,297909650000.0,1172405500.0,698361700.0,75168120.0,149534460.0,182622350.0,127476920000.0,40789082000.0,37770.1,2178121.8,11538068000.0,0.8502887
1.6113131,-1.0612692,1.561268,0.2241112,-0.63623095,-0.5207171,-0.017884865,-0.3010896,-0.5142417,-0.6198328,-1.0325661,1.7388197,-2.509903,0.5428646,-1.5160574,-0.25563636,-0.10411891,0.3999729,-1.4567523,-0.21601686,-0.85886925,-0.5577678,1.1959727,-1.8944479,0.7928241,1.826276,-1.3558838,1.1068766,1.1415771,-1.1371613,0.0034434474,-0.38248628,0.06059989,0.15048248,0.5301075,0.8715292,0.847944,0.29078844,0.0043211356,-0.06891364,0.51047504,-0.13012859,-0.55584633,0.10484757,0.015291955,-0.28138098,-0.18136108,0.02353602,-0.13000049,-0.44094798,1.0068722,23914775000.0,62842356000.0,29092682000.0,297949200000.0,1172581000.0,698472450.0,75181896.0,149549230.0,182604180.0,127486610000.0,40794554000.0,37770.1,2178123.0,11538872000.0,0.8503118
1.611314,-1.0612687,1.5612688,0.22411217,-0.63622975,-0.52071613,-0.017883794,-0.30108818,-0.514241,-0.61983216,-1.0325651,1.73882,-2.5099018,0.54286563,-1.5160563,-0.2556363,-0.10411819,0.39997423,-1.4567511,-0.21601562,-0.85886836,-0.5577668,1.1959728,-1.8944477,0.79282516,1.826277,-1.355883,1.1068777,1.1415782,-1.1371601,0.0034445124,-0.3824853,0.060600888,0.15048292,0.5301089,0.8715299,0.8479447,0.2907891,0.004322393,-0.068913326,0.5104761,-0.13012777,-0.5558457,0.10484844,0.015293109,-0.28137988,-0.18136081,0.023537166,-0.12999971,-0.44094726,1.0068734,23917855000.0,62853833000.0,29097052000.0,297988520000.0,1172756400.0,698583740.0,75195704.0,149564130.0,182585900.0,127496410000.0,40800076000.0,37770.1,2178124.5,11539674000.0,0.850335
1.6113149,-1.0612683,1.5612698,0.22411314,-0.6362285,-0.52071524,-0.017882721,-0.30108675,-0.5142402,-0.6198315,-1.032564,1.7388203,-2.5099008,0.5428667,-1.5160553,-0.25563627,-0.10411746,0.39997557,-1.4567498,-0.21601437,-0.8588674,-0.55776584,1.195973,-1.8944474,0.7928263,1.8262781,-1.3558822,1.1068786,1.1415793,-1.1371588,0.0034455918,-0.3824843,0.06060188,0.15048338,0.53011036,0.8715306,0.84794533,0.29078975,0.004323655,-0.068913005,0.5104772,-0.13012695,-0.555845,0.1048493,0.015294263,-0.28137878,-0.18136054,0.02353831,-0.12999895,-0.44094652,1.0068746,23920964000.0,62865430000.0,29101439000.0,298028470000.0,1172933000.0,698695300.0,75209590.0,149578990.0,182567570.0,127506230000.0,40805630000.0,37770.1,2178125.8,11540486000.0,0.8503582
1.6113158,-1.0612679,1.5612707,0.2241141,-0.63622725,-0.5207143,-0.017881637,-0.30108532,-0.5142395,-0.61983085,-1.032563,1.7388206,-2.5098999,0.5428677,-1.5160544,-0.25563625,-0.10411673,0.3999769,-1.4567486,-0.21601312,-0.85886645,-0.5577648,1.1959732,-1.8944472,0.79282737,1.8262792,-1.3558813,1.1068797,1.1415803,-1.1371576,0.0034466675,-0.38248327,0.060602885,0.15048385,0.5301118,0.87153125,0.84794605,0.2907904,0.00432493,-0.068912685,0.51047826,-0.13012612,-0.55584437,0.10485018,0.0152954245,-0.28137767,-0.18136027,0.023539463,-0.12999818,-0.44094577,1.0068758,23924077000.0,62877090000.0,29105840000.0,298068480000.0,1173110500.0,698807600.0,75223580.0,149594020.0,182549150.0,127516156000.0,40811246000.0,37770.1,2178127.2,11541300000.0,0.85038173
1.6113167,-1.0612674,1.5612717,0.22411509,-0.63622606,-0.5207133,-0.017880548,-0.3010839,-0.5142387,-0.6198302,-1.0325619,1.7388209,-2.509899,0.5428688,-1.5160533,-0.2556362,-0.104116,0.39997828,-1.4567473,-0.21601185,-0.8588655,-0.5577638,1.1959734,-1.894447,0.7928285,1.8262801,-1.3558805,1.1068807,1.1415815,-1.1371562,0.0034477548,-0.38248223,0.0606039,0.15048431,0.5301132,0.87153196,0.8479467,0.29079106,0.0043262057,-0.06891236,0.51047933,-0.13012528,-0.5558437,0.10485107,0.015296595,-0.28137657,-0.18136,0.023540627,-0.12999742,-0.44094503,1.0068768,23927214000.0,62888840000.0,29110284000.0,298108800000.0,1173289600.0,698920700.0,75237660.0,149609180.0,182530600.0,127526126000.0,40816853000.0,37770.1,2178128.8,11542117000.0,0.8504054
